Taxon Id	Common name	Scientific name	Parent	Rank
50250	White-breasted nuthatch	Sitta carolinensis	50248	species
50251	Eurasian nuthatch	Sitta europaea	50248	species
50252	velvet-fronted nuthatch	Sitta frontalis	50248	species
50253		Sitta himalayensis	50248	species
50254		Sitta krueperi	50248	species
50255	Algerian nuthatch	Sitta ledanti	50248	species
50256	Pygmy nuthatch	Sitta pygmaea	50248	species
50257		Sitta villosa	50248	species
50258		Sitta whiteheadi	50248	species
50365	Greater white-fronted goose	Anser albifrons	8842	species
50366		Somateria	2068716	genus
50367	Spectacled eider	Somateria fischeri	50366	species
50391		Charadrius	8907	genus
50392	Kentish plover	Charadrius alexandrinus	50391	species
50393	Inland dotterel	Peltohyas australis	425649	species
50394	Double-banded plover	Charadrius bicinctus	50391	species
50395	Collared plover	Charadrius collaris	50391	species
50396	Two-banded plover	Charadrius falklandicus	50391	species
50397	Rufous-chested dotterel	Charadrius modestus	50391	species
50398	Mountain plover	Charadrius montanus	50391	species
50399	Red-capped plover	Charadrius ruficapillus	50391	species
50400	Semipalmated plover	Charadrius semipalmatus	50391	species
50401	Oriental plover	Charadrius veredus	50391	species
50402	Killdeer	Charadrius vociferus	50391	species
50403		Vanellus	8907	genus
50404	Southern lapwing	Vanellus chilensis	50403	species
50405		Elseyornis	8907	genus
50406	Black-fronted dotterel	Elseyornis melanops	50405	species
50407		Oreopholus	8907	genus
50408	Tawny-throated dotterel	Oreopholus ruficollis	50407	species
50409		Thinornis	8907	genus
50410	Hooded plover	Thinornis cucullatus	50409	species
51355	Yellow-shafted flicker	Colaptes auratus	9221	species
51356	Hairy woodpecker	Leuconotopicus villosus	36302	species
51357		Dendrocopos	9220	genus
51358		Dryocopus	9220	genus
51359	Pileated woodpecker	Hylatomus pileatus	51358	species
51360		Piculus	9220	genus
51361	Golden-olive woodpecker	Colaptes rubiginosus	9221	species
51898	Peach-fronted parakeet	Eupsittula aurea	1548947	species
51899		Anodorhynchus	9224	genus
51900	Hyacinth macaw	Anodorhynchus hyacinthinus	51899	species
51901		Cyanopsitta	9224	genus
51902	Spix's macaw	Cyanopsitta spixii	51901	species
51903		Deroptyus	9224	genus
51904	Red-fan parrot	Deroptyus accipitrinus	51903	species
51905		Guaruba	9224	genus
51906	Golden parakeet	Guaruba guarouba	51905	species
51907		Nandayus	9224	genus
51908	Nanday parakeet	Aratinga nenday	12945	species
51909		Pyrrhura	9224	genus
51910	Painted parakeet	Pyrrhura picta	51909	species
52117	Barau's petrel	Pterodroma baraui	37063	species
52118	Black-winged petrel	Pterodroma nigripennis	37063	species
52119		Bulweria	30451	genus
52120	Bulwer's petrel	Bulweria bulwerii	52119	species
52121		Calonectris	30451	genus
52122	Scopoli's shearwater	Calonectris diomedea	52121	species
52123		Oceanodroma	85545	genus
52124	Leach's storm-petrel	Oceanodroma leucorhoa	52123	species
52125		Pagodroma	30451	genus
52126	Snow petrel	Pagodroma nivea	52125	species
52127		Pseudobulweria	30451	genus
52128	Mascarene petrel	Pseudobulweria aterrima	52127	species
52129	Tahiti petrel	Pseudobulweria rostrata	52127	species
52408	Spanish imperial eagle	Aquila adalberti	8960	species
52410	Eastern imperial eagle	Aquila heliaca	8960	species
52609	sedge warbler	Acrocephalus schoenobaenus	39620	species
52621		Cisticola	81890	genus
52622		Cisticola juncidis	52621	species
52644	Bald eagle	Haliaeetus leucocephalus	8968	species
52645		Haliaeetus leucogaster	8968	species
52646	Pallas's fish-eagle	Haliaeetus leucoryphus	8968	species
52647	Steller's sea-eagle	Haliaeetus pelagicus	8968	species
52648		Haliaeetus sanfordi	8968	species
52649	African fish-eagle	Haliaeetus vocifer	8968	species
52650	Willow grouse	Lagopus lagopus	30409	species
52775	Oriental stork	Ciconia boyciana	8927	species
52776		Ciconia episcopus	8927	species
52777		Ciconia maguari	8927	species
52778	Storm's stork	Ciconia stormi	8927	species
52779	Lesser adjutant stork	Leptoptilos javanicus	33588	species
52780		Mycteria cinerea	33585	species
52781		Mycteria leucocephala	33585	species
52782		Ephippiorhynchus	8926	genus
52783	Black-necked stork	Ephippiorhynchus asiaticus	52782	species
52785	Saddle-billed stork	Ephippiorhynchus senegalensis	52782	species
52788	Glossy ibis	Plegadis falcinellus	33575	species
52791		Luscinia	9183	genus
52792	Bluethroat	Luscinia svecica	52791	species
52810	black kite	Milvus migrans	43517	species
52911	Canary Islands chiffchaff	Phylloscopus canariensis	9181	species
52912	Mountain chiffchaff	Phylloscopus sindianus	9181	species
53663		Aphrodroma	30451	genus
53665	White-chinned petrel	Procellaria aequinoctialis	37061	species
53666	Chatham petrel	Pterodroma axillaris	37063	species
53667	Bermuda petrel	Pterodroma cahow	37063	species
53668	Cook's petrel	Pterodroma cookii	37063	species
53669		Pterodroma deserta	37063	species
53670	Juan Fernandez petrel	Pterodroma externa	37063	species
53671	Black-capped petrel	Pterodroma hasitata	37063	species
53672	Atlantic petrel	Pterodroma incerta	37063	species
53673	white-headed petrel	Pterodroma lessonii	37063	species
53674		Pterodroma longirostris	37063	species
53675	great-winged petrel	Pterodroma macroptera	37063	species
53676	Magenta petrel	Pterodroma magentae	37063	species
53677	Soft-plumaged petrel	Pterodroma mollis	37063	species
53678		Pterodroma mollis mollis	53677	subspecies
53679	Kermadec petrel	Pterodroma neglecta	37063	species
53680	Galapagos petrel	Pterodroma phaeopygia	37063	species
53681	Providence petrel	Pterodroma solandri	37063	species
53705		Pterodroma mollis dubia	53677	subspecies
53706	Zino's petrel	Pterodroma madeira	37063	species
53951	Tenerife teydefinch	Fringilla teydea	36254	species
54017	Atlantic yellow-nosed albatross	Thalassarche chlororhynchos	329933	species
54018	Buller's albatross	Thalassarche bulleri	329933	species
54020	Laysan albatross	Phoebastria immutabilis	521259	species
54021	Black-footed albatross	Phoebastria nigripes	521259	species
54022		Phoebastria irrorata	521259	species
54023	Short-tailed albatross	Phoebastria albatrus	521259	species
54024		Thalassarche cauta	329933	species
54025	Grey-headed albatross	Thalassarche chrysostoma	329933	species
54026	Black-browed albatross	Thalassarche melanophris	329933	species
54027		Thalassarche chlororhynchos chlororhynchos	54017	subspecies
54028		Thalassarche cauta cauta	54024	subspecies
54029		Thalassarche melanophrys melanophrys	54026	subspecies
54030		Fulmarus glacialis rodgersi	30455	subspecies
54049		Stercorariidae	8906	family
54052	Chilean skua	Stercorarius chilensis	54057	species
54053		Stercorarius antarcticus hamiltoni	555350	subspecies
54054	brown skua	Stercorarius lonnbergi	54057	species
54056	Great skua	Catharacta skua	54057	species
54057		Stercorarius	54049	genus
54058	Long-tailed jaeger	Stercorarius longicaudus	54057	species
54059	Parasitic jaeger	Stercorarius parasiticus	54057	species
54060	Pomarine jaeger	Stercorarius pomarinus	54057	species
54072		Serinus sp.	2642664	species
54078		Chlamydera lauterbachi	34930	species
54354	limpkins	Aramidae	9108	family
54355		Aramus	54354	genus
54356	Limpkin	Aramus guarauna	54355	species
54357	trumpeters	Psophiidae	9108	family
54358		Psophia	54357	genus
54359	common trumpeter	Psophia crepitans	54358	species
54360		Rallus	9119	genus
54361	Mangrove rail	Rallus longirostris	54360	species
54362		Laterallus	9119	genus
54363	Rufous-sided crake	Laterallus melanophaius	54362	species
54364		Aptornithidae	9108	family
54365		Aptornis	54364	genus
54366	South Island adzebill	Aptornis defossor	54365	species
54367	sungrebes	Heliornithidae	9108	family
54368		Heliornis	54367	genus
54369	sungrebe	Heliornis fulica	54368	species
54370		Podica	54367	genus
54371	African finfoot	Podica senegalensis	54370	species
54372		Mesitornithidae	9108	family
54373		Mesitornis	54372	genus
54374	brown roatelo	Mesitornis unicolor	54373	species
54375	bustards	Otididae	9108	family
54376		Ardeotis	54375	genus
54377		Ardeotis sp.	2620367	species
54378	seriemas	Cariamidae	1956187	family
54379		Cariama	54378	genus
54380	Red-legged seriema	Cariama cristata	54379	species
54381	sunbitterns	Eurypygidae	9108	family
54382		Eurypyga	54381	genus
54383	Sunbittern	Eurypyga helias	54382	species
54384	kagu	Rhynochetidae	9108	family
54385		Rhynochetos	54384	genus
54386	kagu	Rhynochetos jubatus	54385	species
54387		Turnix sp.	2624445	species
54391		Balearica pavonina pavonina	30414	subspecies
54480		Fulica atra australis	9121	subspecies
54481		Megacrex	9119	genus
54482	New Guinea flightless rail	Megacrex inepta	54481	species
54483		Porphyrio	9119	genus
54484	North Island takahe	Porphyrio mantelli	54483	species
54486		Porphyrio mantelli mantelli	54484	subspecies
54491		Porzana	9119	genus
54492	Baillon's crake	Porzana pusilla	54491	species
54493	spotless crake	Porzana tabuensis	54491	species
54494		Anurolimnas	9119	genus
54496		Rallus aquaticus	54360	species
54497	Chatham Island rail	Cabalus modestus	2861789	species
54500	Dieffenbach's rail	Gallirallus dieffenbachii	9124	species
54501	Lord Howe Island woodhen	Hypotaenidia sylvestris	9124	species
54502		Vanellus miles	50403	species
54503	Australian lapwing	Vanellus miles novaehollandiae	54502	subspecies
54504	jacanas	Jacanidae	8906	family
54505		Irediparra	54504	genus
54506	comb-crested jacana	Irediparra gallinacea	54505	species
54507		Jacana	54504	genus
54508	Wattled jacana	Jacana jacana	54507	species
54557	black-headed greenfinch	Chloris ambigua	1897773	species
54558		Carduelis sp.	2632962	species
54559	Lesser goldfinch	Spinus psaltria	1647189	species
54560	yellow-bellied siskin	Spinus xanthogastrus	1647189	species
54567	American purple gallinule	Porphyrio martinica	54483	species
54568	New Zealand coot	Fulica chathamensis	9120	species
54569		Aramides	9119	genus
54572		Perisoreus	28725	genus
54573	Grey jay	Perisoreus canadensis	54572	species
54574		Gymnorhinus	28725	genus
54576		Cyanolyca	28725	genus
54577	White-collared jay	Cyanolyca viridicyanus	54576	species
54578		Cyanocorax	28725	genus
54579	Plush-crested jay	Cyanocorax chrysops	54578	species
54580		Calocitta	28725	genus
54581	White-throated magpie jay	Calocitta formosa	54580	species
54768	hooded siskin	Spinus magellanicus	1647189	species
54769	Common redpoll	Acanthis flammea	37604	species
54770	yellow-breasted greenfinch	Chloris spinoides	1897773	species
54772	black-headed siskin	Spinus notatus	1647189	species
54773	American goldfinch	Spinus tristis	1647189	species
54774	white-rumped seedeater	Serinus leucopygius	9134	species
54775	gray-crowned goldfinch	Carduelis carduelis caniceps	37600	subspecies
54776	Andean siskin	Spinus spinescens	1647189	species
54777	thick-billed siskin	Spinus crassirostris	1647189	species
54971	Ruddy turnstone	Arenaria interpres	54972	species
54972	turnstones	Arenaria	8917	genus
55417		Mimidae	9126	family
55418		Toxostoma	55417	genus
55419	Le Conte's thrasher	Toxostoma lecontei	55418	species
55420	Crissal thrasher	Toxostoma crissale	55418	species
55661	common cuckoo	Cuculus canorus	33592	species
55662		Cuculus canorus canorus	55661	subspecies
55663		Cuculus canorus telephonus	55661	subspecies
55664		Cacomantis	8941	genus
55665		Cacomantis flabelliformis	55664	species
55666		Chrysococcyx	8941	genus
55667		Chrysococcyx klaas	55666	species
55668		Cacomantis sepulcralis	55664	species
55805		Maluridae	1931080	family
55806		Malurus	55805	genus
55807	Superb fairywren	Malurus cyaneus	55806	species
55973	Mexican jay	Aphelocoma ultramarina	39616	species
56067	Anhinga	Anhinga anhinga	9212	species
56068	Masked booby	Sula dactylatra	32641	species
56069	Double-crested cormorant	Phalacrocorax auritus	9207	species
56071	Red-faced cormorant	Phalacrocorax urile	9207	species
56072	Great blue heron	Ardea herodias	30389	species
56073	plumed egrets	Egretta	8899	genus
56074	Reddish egret	Egretta rufescens	56073	species
56075		Veniliornis	9220	genus
56076	bar-bellied woodpecker	Veniliornis nigriceps	56075	species
56077		Veniliornis callonotus	56075	species
56078		Sphyrapicus	9220	genus
56079	Yellow-bellied sapsucker	Sphyrapicus varius	56078	species
56080		Picumnus	9220	genus
56081		Picumnus aurifrons	56080	species
56082		Melanerpes	9220	genus
56083	Red-bellied woodpecker	Melanerpes carolinus	56082	species
56084		Campephilus	9220	genus
56085	Crimson-bellied woodpecker	Campephilus haematogaster	56084	species
56115	Spanish sparrow	Passer hispaniolensis	9159	species
56255		Accipiter superciliosus	8956	species
56256		Sagittariidae	2558200	family
56257		Sagittarius	56256	genus
56258	Secretary bird	Sagittarius serpentarius	56257	species
56259		Accipitridae	2558200	family
56260		Pandionidae	2558200	family
56261		Pandion	56260	genus
56262	Osprey	Pandion haliaetus	56261	species
56263	Red-tailed hawk	Buteo jamaicensis	30396	species
56264	saw-whet owls	Aegolius	30459	genus
56265	Northern saw-whet owl	Aegolius acadicus	56264	species
56266		Asio	30459	genus
56267	Short-eared owl	Asio flammeus	56266	species
56268	Great horned owl	Bubo virginianus	30460	species
56271		Otus	30459	genus
56272	Luzon scops owl	Otus longicornis	56271	species
56273	Philippine scops owl	Otus megalotis	56271	species
56274		Otus megalotis everetti	56273	subspecies
56275		Otus megalotis nigrorum	56273	subspecies
56276		Otus mindorensis	56271	species
56277		Otus mirus	56271	species
56278	Baikal teal	Sibirionetta formosa	1985685	species
56279		Anhima	8827	genus
56280		Anhima cornuta	56279	species
56281	Ross' goose	Anser rossii	8842	species
56282	Hawaiian goose	Branta sandvicensis	8852	species
56283		Chaetura cinereiventris	8896	species
56284		Gampsonyx	8955	genus
56285		Gampsonyx swainsonii	56284	species
56286		Mimizuku	30459	genus
56287	Giant scops owl	Otus gurneyi	56286	species
56288		Ninox	30459	genus
56289	Luzon boobook	Ninox philippensis	56288	species
56290		Coraciidae	8936	family
56291		Coracias	56290	genus
56292	Lilac-breasted roller	Coracias caudatus	56291	species
56293		Nyctanassa	8899	genus
56294	Yellow-crowned night-heron	Nyctanassa violacea	56293	species
56295		Pteroclidae	8920	family
56296		Pterocles	56295	genus
56297	crowned sandgrouse	Pterocles coronatus	56296	species
56298		Scolopax	8917	genus
56299	American woodcock	Scolopax minor	56298	species
56301	turacos	Musophagiformes	8825	order
56302		Musophagidae	56301	family
56303		Tauraco	56302	genus
56304	Hartlaub's turaco	Tauraco hartlaubi	56303	species
56305		Thalassornis	2068717	genus
56306		Thalassornis leuconotus	56305	species
56307	Painted buttonquail	Turnix varius	9247	species
56308	trogons and quetzals	Trogoniformes	8825	order
56309		Trogonidae	56308	family
56310		Trogon	56309	genus
56311	Black-tailed trogon	Trogon melanurus	56310	species
56312		Tyto	30462	genus
56313	Barn owl	Tyto alba	56312	species
56314		Sayornis	28728	genus
56315	Eastern phoebe	Sayornis phoebe	56314	species
56324	Red-backed shrike	Lanius collurio	28712	species
56325	Grey wagtail	Motacilla cinerea	45806	species
56326		Cardinalis	2969676	genus
56327	vermilion cardinal	Cardinalis phoeniceus	56326	species
56328		Sturnella	164646	genus
56329	Eastern meadowlark	Sturnella magna	56328	species
56330	Sharp-shinned hawk	Accipiter striatus	8956	species
56331		Spiziapteryx	8949	genus
56332	spot-winged falconet	Spiziapteryx circumcincta	56331	species
56333		Micrastur	8949	genus
56334		Micrastur semitorquatus	56333	species
56335	Lined forest-falcon	Micrastur gilvicollis	56333	species
56336		Milvago	8949	genus
56337	Yellow-headed caracara	Milvago chimachima	56336	species
56338		Polihierax	8949	genus
56339		Polihierax semitorquatus	56338	species
56340		Microhierax	8949	genus
56341	Philippine falconet	Microhierax erythrogenys	56340	species
56342		Herpetotheres	8949	genus
56343	Laughing falcon	Herpetotheres cachinnans	56342	species
56344		Phalcoboenus	8949	genus
56345	Striated caracara	Phalcoboenus australis	56344	species
56346		Daptrius	8949	genus
56347	Red-throated caracara	Ibycter americanus	2219151	species
56348		Daptrius ater	56346	species
56349	Aplomado falcon	Falco femoralis	8952	species
56350	American kestrel	Falco sparverius	8952	species
56351	red-footed falcon	Falco vespertinus	8952	species
56429	Radde's warbler	Phylloscopus schwarzi	9181	species
56430	Dusky warbler	Phylloscopus fuscatus	9181	species
56431	Tickell's leaf-warbler	Phylloscopus affinis	9181	species
56432	Ashy-throated warbler	Phylloscopus maculipennis	9181	species
56434	Buff-barred warbler	Phylloscopus pulcher	9181	species
56435	Pallas' leaf-warbler	Phylloscopus proregulus	9181	species
56436	Yellow-browed warbler	Phylloscopus inornatus	9181	species
56437	Blyth's leaf-warbler	Phylloscopus reguloides	9181	species
56439	Large-billed leaf-warbler	Phylloscopus magnirostris	9181	species
56440	Pale-legged leaf-warbler	Phylloscopus tenellipes	9181	species
56441	Two-barred greenish warbler	Phylloscopus plumbeitarsus	9181	species
56647		Aglaeactis	9242	genus
56648	Shining sunbeam	Aglaeactis cupripennis	56647	species
56649		Coeligena	9242	genus
56650	Bronzy inca	Coeligena coeligena	56649	species
56651	Rainbow starfrontlet	Coeligena iris	56649	species
56652		Eriocnemis	9242	genus
56653	Black-breasted puffleg	Eriocnemis nigrivestis	56652	species
56654		Lafresnaya	9242	genus
56655	Mountain velvetbreast	Lafresnaya lafresnayi	56654	species
56656		Lesbia	9242	genus
56657	Green-tailed trainbearer	Lesbia nuna	56656	species
56658		Metallura	9242	genus
56659	Tyrian metaltail	Metallura tyrianthina	56658	species
56660		Oreonympha	9242	genus
56661	Eastern mountaineer	Oreonympha nobilis	56660	species
56662		Oreotrochilus	9242	genus
56664	White-sided hillstar	Oreotrochilus leucopleurus	56662	species
56666		Sephanoides	9242	genus
56667	Juan Fernandez firecrown	Sephanoides fernandensis	56666	species
56668	Green-backed firecrown	Sephanoides sephaniodes	56666	species
56781	Common raven	Corvus corax	30420	species
56782		Garrulus	28725	genus
56783	Eurasian jay	Garrulus glandarius	56782	species
56784	Amami jay	Garrulus lidthi	56782	species
56785		Nucifraga	28725	genus
56786	Northern nutcracker	Nucifraga caryocatactes	56785	species
56787	Siberian jay	Perisoreus infaustus	54572	species
56788		Pyrrhocorax	28725	genus
56789	Yellow-billed chough	Pyrrhocorax graculus	56788	species
56790	Red-billed chough	Pyrrhocorax pyrrhocorax	56788	species
56791		Cissa	28725	genus
56792	Common green magpie	Cissa chinensis	56791	species
56793		Ptilostomus	28725	genus
56794	Piapiac	Ptilostomus afer	56793	species
56795		Urocissa	28725	genus
56796	Red-billed blue magpie	Urocissa erythroryncha	56795	species
57067		Acanthisitta	38633	genus
57068	rifleman	Acanthisitta chloris	57067	species
57069	Arctic loon	Gavia arctica	37038	species
57072	Heermann's gull	Larus heermanni	8911	species
57073	Red-tailed tropicbird	Phaethon rubricauda	37044	species
57074	Lord Derby's parakeet	Psittacula derbiana	9227	species
57075	Barred owl	Strix varia	36304	species
57235		Aechmophorus	30448	genus
57236	Western grebe	Aechmophorus occidentalis	57235	species
57237	Military macaw	Ara militaris	9225	species
57238	Tataupa tinamou	Crypturellus tataupa	48395	species
57240	Royal penguin	Eudyptes schlegeli	9235	species
57241		Fregata minor	37041	species
57242	Morepork	Ninox novaeseelandiae	56288	species
57247	Grey parrot	Psittacus erithacus	13239	species
57248		Pterodroma heraldica	37063	species
57379	hornbills	Bucerotiformes	8825	order
57380		Bucerotidae	57379	family
57381		Ramphastidae	9219	family
57382		Centropidae	8940	family
57383		Cerylidae	8936	family
57384	mousebirds	Coliiformes	8825	order
57385		Coliidae	57384	family
57386		Meropidae	8936	family
57387		Momotidae	8936	family
57388		Todidae	8936	family
57389	hoopoes and others	Upupiformes	8825	order
57390		Upupidae	57389	family
57391		Amazilia	9242	genus
57392	Rufous-tailed hummingbird	Amazilia tzacatl	57391	species
57393	Hispaniolan amazon	Amazona ventralis	12929	species
57394		Anthracoceros	57380	genus
57395	Oriental pied-hornbill	Anthracoceros albirostris	57394	species
57396		Apaloderma	56309	genus
57397	Bar-tailed trogon	Apaloderma vittatum	57396	species
57398		Aulacorhynchus	57381	genus
57399		Aulacorhynchus prasinus	57398	species
57400	Eastern Whip-poor-will	Antrostomus vociferus	1854010	species
57401		Centropus	57382	genus
57402	Greater coucal	Centropus sinensis	57401	species
57403		Ceyx	8937	genus
57405		Chloroceryle	57383	genus
57406	Green kingfisher	Chloroceryle americana	57405	species
57407		Chlorostilbon	9242	genus
57409		Colius	57385	genus
57410	White-backed mousebird	Colius colius	57409	species
57411	White-headed mousebird	Colius leucocephalus	57409	species
57412	Speckled mousebird	Colius striatus	57409	species
57413		Cuculus fugax	33592	species
57414		Euptilotis	56309	genus
57415	Eared trogon	Euptilotis neoxenus	57414	species
57416		Geococcyx velox	8946	species
57417	Least pygmy-owl	Glaucidium minutissimum	78216	species
57418		Harpactes	56309	genus
57419		Harpactes oreskios	57418	species
57420		Merops	57386	genus
57421	Northern carmine bee-eater	Merops nubicus	57420	species
57422		Micropsitta	9224	genus
57423	Finsch's pygmy-parrot	Micropsitta finschii	57422	species
57424		Momotus	57387	genus
57425	Russet-crowned motmot	Momotus mexicanus	57424	species
57426	Amazonian motmot	Momotus momota	57424	species
57427		Nyctiphrynus	48286	genus
57428	eared poorwill	Nyctiphrynus mcleodii	57427	species
57429		Pharomachrus	56309	genus
57430	Crested quetzal	Pharomachrus antisianus	57429	species
57431		Priotelus	56309	genus
57432	Cuban trogon	Priotelus temnurus	57431	species
57433		Psittrichas	9224	genus
57434	Pesquet's parrot	Psittrichas fulgidus	57433	species
57435		Todus	57388	genus
57436	Jamaican tody	Todus todus	57435	species
57437	Masked trogon	Trogon personatus	56310	species
57438		Upupa	57390	genus
57439	Eurasian hoopoe	Upupa epops	57438	species
57440		Micrathene	30459	genus
57441	Elf owl	Micrathene whitneyi	57440	species
57657	Cape gannet	Morus capensis	37577	species
57658		Morus serrator	37577	species
57659		Papasula	30446	genus
57660	Abbott's booby	Papasula abbotti	57659	species
57661	Brown booby	Sula leucogaster	32641	species
57662	Red-footed booby	Sula sula	32641	species
57663		Sula variegata	32641	species
57750		Margaroperdix	466544	genus
57751	Madagascar partridge	Margaroperdix madagarensis	57750	species
57752	Red-billed francolin	Pternistis adspersus	1756210	species
57754		Pternistis bicalcaratus	1756210	species
57755		Pternistis capensis	1756210	species
57756	Finsch's francolin	Scleroptila finschi	388993	species
57757		Francolinus gularis	9018	species
57758		Pternistis hartlaubi	1756210	species
57759		Pternistis hildebrandti	1756210	species
57760	Red-winged francolin	Scleroptila levaillantii	388993	species
57761	Orange River francolin	Francolinus levaillantoides	9018	species
57762		Pternistis natalensis	1756210	species
57763	crested francolin	Dendroperdix sephaena	388981	species
57764	Shelley's francolin	Scleroptila shelleyi	388993	species
57765		Pternistis squamatus	1756210	species
57766	Swainson's spurfowl	Pternistis swainsonii	1756210	species
58196		Cinclocerthia	55417	genus
58197	brown trembler	Cinclocerthia ruficauda	58196	species
58199		Setophaga adelaidae	182948	species
58200		Mimus	55417	genus
58201		Mimus longicaudatus	58200	species
58202		Rhodinocichla	400783	genus
58203		Rhodinocichla rosea	58202	species
58204		Saltator	1619329	genus
58205	streaked saltator	Saltator albicollis	58204	species
58206		Tangara	1619329	genus
58207		Tangara inornata	58206	species
58208		Thraupis	1619329	genus
58209	Blue-grey tanager	Thraupis episcopus	58208	species
58210	Brown thrasher	Toxostoma rufum	55418	species
58211	Northern house wren	Troglodytes aedon	36277	species
58212		Turdus nudigenis	9186	species
58213	Yellow-green vireo	Vireo flavoviridis	28732	species
58821	Sudan golden-sparrow	Passer luteus	9159	species
59407	Narina trogon	Apaloderma narina	57396	species
59408	Philippine trogon	Harpactes ardens	57418	species
59409	Diard's trogon	Harpactes diardii	57418	species
59410	Golden-headed quetzal	Pharomachrus auriceps	57429	species
59411	Pavonine quetzal	Pharomachrus pavoninus	57429	species
59412	Collared trogon	Trogon collaris	56310	species
59413	White-eyed trogon	Trogon comptus	56310	species
59414	Blue-crowned trogon	Trogon curucui	56310	species
59415	Elegant trogon	Trogon elegans	56310	species
59416	Mountain trogon	Trogon mexicanus	56310	species
59417	Black-throated trogon	Trogon rufus	56310	species
59418	Violaceous trogon	Trogon violaceus	56310	species
59419	Green-backed trogon	Trogon viridis	56310	species
59728		Taeniopygia	40155	genus
59729	Zebra finch	Taeniopygia guttata	59728	species
59864	Semi-collared flycatcher	Ficedula semitorquata	36292	species
59894	Collared flycatcher	Ficedula albicollis	36292	species
59947		Andropadus	36294	genus
59948	Plain greenbul	Eurillas curvirostris	1743265	species
59949		Andropadus importunus	59947	species
59950	Yellow-whiskered greenbul	Eurillas latirostris	1743265	species
59952		Arizelocichla kakamegae kakamegae	2022785	subspecies
59953		Arizelocichla masukuensis masukuensis	2135244	subspecies
59954		Arizelocichla masukuensis roehli	2135244	subspecies
59956	Stripe-faced greenbul	Arizelocichla striifacies	1743244	species
59957		Andropadus montanus	59947	species
59964		Arizelocichla tephrolaema tephrolaema	1794764	subspecies
59967		Phyllastrephus	36294	genus
59968		Phyllastrephus flavostriatus	59967	species
60181	Spotted whistling-duck	Dendrocygna guttata	8870	species
60182	lesser whistling duck	Dendrocygna javanica	8870	species
60461		Agapornis	9224	genus
60462	Grey-headed lovebird	Agapornis canus	60461	species
60463	Fischer's lovebird	Agapornis fischeri	60461	species
60464	Nyasa lovebird	Agapornis lilianae	60461	species
60465	Black-cheeked lovebird	Agapornis nigrigenis	60461	species
60466	Yellow-collared lovebird	Agapornis personatus	60461	species
60467	Red-headed lovebird	Agapornis pullarius	60461	species
60468	Rosy-faced lovebird	Agapornis roseicollis	60461	species
60469	Black-winged lovebird	Agapornis taranta	60461	species
60470		Loriculus	9224	genus
60471	Blue-crowned hanging-parrot	Loriculus galgulus	60470	species
60713	Northern mockingbird	Mimus polyglottos	58200	species
61263	Rhinoceros auklet	Cerorhinca monocerata	43309	species
61298		Apteryx australis australis	8822	subspecies
61467		Manorina melanophrys	44313	species
62085	red-headed tanager	Piranga erythrocephala	36732	species
62086	Scarlet tanager	Piranga olivacea	36732	species
62087		Tangara gyrola	58206	species
62155		Emberizinae	9133	subfamily
62156		Anisognathus	1619329	genus
62157	Blue-winged mountain-tanager	Anisognathus flavinuchus	62156	species
62158		Buthraupis	1619329	genus
62159		Buthraupis montana	62158	species
62160		Calochaetes	1619329	genus
62161		Calochaetes coccineus	62160	species
62162		Chlorochrysa	1619329	genus
62163		Chlorochrysa calliparaea	62162	species
62164		Chlorophanes	400783	genus
62165	Green honeycreeper	Chlorophanes spiza	62164	species
62166		Chlorophonia	9133	genus
62167		Chlorophonia flavirostris	62166	species
62168		Chlorornis	1619329	genus
62169	Grass-green tanager	Chlorornis riefferii	62168	species
62170		Chlorospingus	1729112	genus
62171	Sooty-capped bush tanager	Chlorospingus pileatus	62170	species
62172		Chlorothraupis	2969676	genus
62173		Chlorothraupis carmioli	62172	species
62174		Chrysothlypis	400783	genus
62175		Chrysothlypis chrysomelas	62174	species
62176		Cissopis	1619329	genus
62177		Cissopis leverianus	62176	species
62178		Cnemoscopus	400783	genus
62179		Cnemoscopus rubrirostris	62178	species
62180		Conothraupis	400783	genus
62181		Conothraupis speculigera	62180	species
62182		Creurgops	400783	genus
62184		Cyanerpes	62155	genus
62185	Purple honeycreeper	Cyanerpes caeruleus	62184	species
62186		Cypsnagra	400783	genus
62187	white-rumped tanager	Cypsnagra hirundinacea	62186	species
62188		Dacnis	400783	genus
62189	Blue dacnis	Dacnis cayana	62188	species
62190		Delothraupis	400783	genus
62191		Delothraupis castaneoventris	62190	species
62192		Diglossa	400783	genus
62193	glossy flowerpiercer	Diglossa lafresnayii	62192	species
62194		Dubusia	1619329	genus
62195		Dubusia taeniata	62194	species
62196		Eucometis	400783	genus
62197	Grey-headed tanager	Eucometis penicillata	62196	species
62198		Euphonia	9133	genus
62199		Euphonia laniirostris	62198	species
62200		Habia	2969676	genus
62201	Red-crowned ant-tanager	Habia rubica	62200	species
62202		Hemispingus	62155	genus
62203		Hemispingus atropileus	62202	species
62204		Hemithraupis	400783	genus
62205		Hemithraupis flavicollis	62204	species
62207		Heterospingus	400783	genus
62209		Heterospingus xanthopygius	62207	species
62211		Iridosornis	1619329	genus
62212		Iridosornis analis	62211	species
62214		Lamprospiza	400783	genus
62215		Lamprospiza melanoleuca	62214	species
62216		Lanio	400783	genus
62217		Lanio versicolor	62216	species
62219		Mitrospingus	400783	genus
62220		Mitrospingus cassinii	62219	species
